AIRPORT_CODE,AIRPORT_NAME,CITY_NAME,COUNTRY_NAME,STATE_NAME,STATE_CODE,LATITUDE,LONGITUDE
TRC,Torreon International,Torreon - Mexico,Mexico,,,25.56833333,-103.4108333
TRC,Torreon International,Torreon - Mexico,Mexico,,,25.56833333,-103.4105556
TRD,Vaernes,Trondheim - Norway,Norway,,,63.45972222,10.93694444
TRD,Vaernes,Trondheim - Norway,Norway,,,63.4575,10.92416667
TRD,Vaernes,Trondheim - Norway,Norway,,,63.4575,10.91638889
TRD,Vaernes,Trondheim - Norway,Norway,,,63.4575,10.91666667
TRE,Tiree Island Airport,Tiree Island - United Kingdom,United Kingdom,,,56.50055556,-6.87138889
TRF,Torp,Sandefjord - Norway,Norway,,,59.18777778,10.26027778
TRF,Sandefjord Airport,Sandefjord - Norway,Norway,,,59.18777778,10.26027778
TRF,Torp,Sandefjord - Norway,Norway,,,59.18666667,10.25861111
TRG,Tauranga Airport,Tauranga - New Zealand,New Zealand,,,-37.67083333,176.1944444
TRG,Tauranga Airport,Tauranga - New Zealand,New Zealand,,,-37.67333333,176.1986111
TRH,Trona Airport,Trona - CA,United States,California,CA,35.81277778,-117.3258333
TRH,Trona Airport,Trona - CA,United States,California,CA,35.8125,-117.3272222
TRH,Trona Airport,Trona - CA,United States,California,CA,35.81277778,-117.3269444
TRH,Trona Airport,Trona - CA,United States,California,CA,35.8125,-117.3272222
TRH,Trona Airport,Trona - CA,United States,California,CA,35.81277778,-117.3269444
TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport - TN,United States,Tennessee,TN,36.47611111,-82.40638889
TRI,Tri-Cities Regional TN/VA,Bristol/Johnson City/Kingsport - TN,United States,Tennessee,TN,36.47527778,-82.4075
TRI,Tri Cities,Bristol/Johnson City/Kingsport - TN,United States,Tennessee,TN,36.47527778,-82.4075
TRI,Tri Cities Regional Tn Va,Bristol/Johnson City/Kingsport - TN,United States,Tennessee,TN,36.47527778,-82.4075
TRI,Tri Cities,Bristol/Johnson City/Kingsport - TN,United States,Tennessee,TN,36.47527778,-82.4075
TRK,Juwata,Tarakan - Indonesia,Indonesia,,,3.32583333,117.5666667
TRK,Juwata,Tarakan - Indonesia,Indonesia,,,3.32527778,117.5641667
TRL,Terrell Municipal,Terrell - TX,United States,Texas,TX,32.70861111,-96.26722222
TRM,Jacqueline Cochran Regional,Thermal - CA,United States,California,CA,33.62638889,-116.1608333
TRM,Jacqueline Cochran Regional,Thermal - CA,United States,California,CA,33.62666667,-116.1597222
TRN,Torino/Caselle,Turin - Italy,Italy,,,45.20111111,7.64805556
TRN,Torino,Turin - Italy,Italy,,,45.20083333,7.64972222
TRO,Taree Airport,Taree - Australia,Australia,,,-31.89166667,152.5166667
TRO,Taree Airport,Taree - Australia,Australia,,,-31.88861111,152.5138889
TRR,China Bay,Trincomalee - Sri Lanka,Sri Lanka,,,8.53694444,81.18333333
TRR,China Bay,Trincomalee - Sri Lanka,Sri Lanka,,,8.53916667,81.18138889
TRS,Ronchi Dei Legionari,Trieste - Italy,Italy,,,45.82777778,13.46666667
TRS,Trieste Airport,Trieste - Italy,Italy,,,45.82777778,13.46666667
TRS,Ronchi Dei Legionari,Trieste - Italy,Italy,,,45.82777778,13.46666667
TRS,Trieste Airport,Trieste - Italy,Italy,,,45.82777778,13.46666667
TRU,Cap C Martinez de Pinillos,Trujillo - Peru,Peru,,,-8.09,-79.115
TRU,Capitan Carlos Martinez de Pinillos,Trujillo - Peru,Peru,,,-8.08138889,-79.10888889
TRU,Capitan Carlos Martinez de Pinillos,Trujillo - Peru,Peru,,,-8.08166667,-79.10861111
TRU,Capitan Carlos Martinez de Pinillos,Trujillo - Peru,Peru,,,-8.08138889,-79.10888889
TRU,Capitan Carlos Martinez de Pinillos,Trujillo - Peru,Peru,,,-8.08166667,-79.10861111
TRV,Thiruvananthapuram International,Trivandrum - India,India,,,8.47972222,76.91972222
TRV,Thiruvananthapuram International,Trivandrum - India,India,,,8.48222222,76.92
TRW,Bonriki International,Tarawa - Kiribati,Kiribati,,,1.38166667,173.1469444
TRW,Bonriki International,Tarawa - Kiribati,Kiribati,,,1.38111111,173.1469444
TRW,Bonriki International,Tarawa - Kiribati,Kiribati,,,1.38166667,173.1469444
TRW,Bonriki International,Tarawa - Kiribati,Kiribati,,,1.38111111,173.1469444
TRW,Bonriki International,Tarawa - Kiribati,Kiribati,,,1.38166667,173.1469444
TRZ,Tiruchirappalli,Trichinopoly - India,India,,,10.76388889,78.70888889
TRZ,Tiruchirappalli,Trichinopoly - India,India,,,10.76611111,78.71777778
TRZ,Tiruchirappalli International,Trichinopoly - India,India,,,10.76611111,78.71777778
TRZ,Tiruchirappalli,Trichinopoly - India,India,,,10.76611111,78.71777778
TRZ,Tiruchirappalli International,Trichinopoly - India,India,,,10.76611111,78.71777778
TSA,Taipei Songshan,Taipei - Taiwan,Taiwan,,,25.07111111,121.5436111
TSA,Taipei Songshan,Taipei - Taiwan,Taiwan,,,25.06972222,121.5525
TSB,Tsumeb Airport,Tsumeb - South Africa,South Africa,,,-19.26666667,17.73333333
TSB,Tsumeb Airport,Tsumeb - Namibia,Namibia,,,-19.26666667,17.73333333
TSB,Tsumeb Airport,Tsumeb - Namibia,Namibia,,,-19.26166667,17.7325
TSB,Tsumeb Airport,Tsumeb - Namibia,Namibia,,,-19.26194444,17.7325
TSB,Tsumeb Airport,Tsumeb - Namibia,Namibia,,,-19.26166667,17.7325
TSB,Tsumeb Airport,Tsumeb - Namibia,Namibia,,,-19.26194444,17.7325
TSE,Astana International,Astana - Kazakhstan,Kazakhstan,,,51.0225,71.46611111
TSE,Astana International,Astana - Kazakhstan,Kazakhstan,,,51.02222222,71.46694444
TSE,Nursultan Nazarbayev International,Astana - Kazakhstan,Kazakhstan,,,51.02222222,71.46694444
TSE,Astana International,Astana - Kazakhstan,Kazakhstan,,,51.0225,71.46611111
TSE,Nursultan Nazarbayev International,Astana - Kazakhstan,Kazakhstan,,,51.02222222,71.46694444
TSE,Nursultan Nazarbayev International,Astana - Kazakhstan,Kazakhstan,,,51.0225,71.46611111
TSF,Treviso,Venice - Italy,Italy,,,45.65055556,12.19555556
TSF,Treviso,Venice - Italy,Italy,,,45.64833333,12.19444444
TSF,Treviso,Venice - Italy,Italy,,,45.64861111,12.19444444
TSF,Treviso,Venice - Italy,Italy,,,45.64833333,12.19444444
TSF,Treviso,Venice - Italy,Italy,,,45.64861111,12.19444444
TSG,Tanacross Airport,Tanacross - AK,United States,Alaska,AK,63.37472222,-143.3358333
TSG,Tanacross Airport,Tanacross - AK,United States,Alaska,AK,63.37444444,-143.3355556
TSG,Tanacross Airport,Tanacross - AK,United States,Alaska,AK,63.37416667,-143.3288889
TSG,Tanacross Airport,Tanacross - AK,United States,Alaska,AK,63.37444444,-143.3355556
TSG,Tanacross Airport,Tanacross - AK,United States,Alaska,AK,63.37416667,-143.3288889
TSH,Tshikapa Airport,Tshikapa - Congo (Kinshasa),Congo (Kinshasa),,,-6.44111111,20.79722222
TSH,Tshikapa Airport,Tshikapa - Congo (Kinshasa),Congo (Kinshasa),,,-6.44166667,20.79611111
TSH,Tshikapa Airport,Tshikapa - Congo (Kinshasa),Congo (Kinshasa),,,-6.44194444,20.79611111
TSJ,Tsushima Airport,Tsushima - Japan,Japan,,,34.28166667,129.3325
TSJ,Tsushima Airport,Tsushima - Japan,Japan,,,34.285,129.3305556
TSM,Taos Regional,Taos - NM,United States,New Mexico,NM,36.45916667,-105.6752778
TSM,Taos Regional,Taos - NM,United States,New Mexico,NM,36.45805556,-105.6725
TSM,Taos Regional,Taos - NM,United States,New Mexico,NM,36.45166667,-105.6730556
TSM,Taos Regional,Taos - NM,United States,New Mexico,NM,36.45805556,-105.6725
TSM,Taos Regional,Taos - NM,United States,New Mexico,NM,36.45166667,-105.6730556
TSN,Tianjin Binhai,Tianjin - China,China,,,39.11888889,117.3469444
TSN,Binhai,Tianjin - China,China,,,39.12722222,117.3577778
TSP,Tehachapi Kern County Nr 4,Tehachapi - CA,United States,California,CA,35.1375,-118.4416667
TSP,Tehachapi Municipal,Tehachapi - CA,United States,California,CA,35.135,-118.4391667
TSR,Traian Vuia,Timisoara - Romania,Romania,,,45.81666667,21.33333333
TSR,Traian Vuia,Timisoara - Romania,Romania,,,45.80972222,21.33777778
TSS,East 34th Street Heliport,New York - NY,United States,New York,NY,40.7425,-73.97138889
TSS,East 34th Street Heliport,New York - NY,United States,New York,NY,40.7425,-73.97222222
TSV,Townsville Airport,Townsville - Australia,Australia,,,-19.25,146.8333333
TSV,Townsville Airport,Townsville - Australia,Australia,,,-19.2525,146.7652778
TSV,Townsville International,Townsville - Australia,Australia,,,-19.2525,146.7652778
TTB,Tortoli Airport,Tortoli - Italy,Italy,,,39.91888889,9.68305556
TTB,Tortoli Arbatax,Tortoli - Italy,Italy,,,39.91888889,9.68305556
TTB,Tortoli Airport,Tortoli - Italy,Italy,,,39.91888889,9.68305556
TTB,Tortoli Arbatax,Tortoli - Italy,Italy,,,39.91888889,9.68305556
TTC,Argolla,Taltal - Chile,Chile,,,-25.51777778,-70.42222222
TTD,Portland Troutdale,Troutdale - OR,United States,Oregon,OR,45.54944444,-122.4
TTD,Portland Troutdale,Troutdale - OR,United States,Oregon,OR,45.54944444,-122.4013889
TTG,Tartagal Airport,Tartagal - Argentina,Argentina,,,-22.49305556,-63.8125
TTH,Thumrait Airport,Thumrait - Oman,Oman,,,17.66583333,54.02388889
TTH,Thumrait Airport,Thumrait - Oman,Oman,,,17.66611111,54.02472222
TTJ,Tottori Airport,Tottori - Japan,Japan,,,35.52666667,134.1702778
TTJ,Tottori Airport,Tottori - Japan,Japan,,,35.53,134.165
TTL,Turtle Island Airport,Turtle Island - Fiji,Fiji,,,-16.95,177.3666667
TTN,Mercer County,Trenton - NJ,United States,New Jersey,NJ,40.27805556,-74.8125
TTN,Trenton Mercer,Trenton - NJ,United States,New Jersey,NJ,40.27666667,-74.81333333
TTS,Tsaratanana Airport,Tsaratanana - Madagascar,Madagascar,,,-16.74833333,47.61833333
TTS,Tsaratanana Airport,Tsaratanana - Madagascar,Madagascar,,,-16.75083333,47.61972222
TTT,Chihhang,Taitung - Taiwan,Taiwan,,,22.79166667,121.1827778
TTT,Fongnian,Taitung - Taiwan,Taiwan,,,22.75527778,121.1002778
TTU,Tetouan/Sania Ramel,Tetuan - Morocco,Morocco,,,35.6,-5.31666667
TTU,Tetouan/Sania Ramel,Tetuan - Morocco,Morocco,,,35.59444444,-5.32
TUA,Tulcan Airport,Tulcan - Ecuador,Ecuador,,,0.8,-77.71666667
TUB,Tubuai Is Fr. Polynesia,Tubuai Island - French Polynesia,French Polynesia,,,-23.35,-149.4666667
TUC,Tucuman Airport,Tucuman - Argentina,Argentina,,,-26.83333333,-65.2
TUD,Tambacounda Airport,Tambacounda - Senegal,Senegal,,,13.73611111,-13.65833333
TUD,Tambacounda Airport,Tambacounda - Senegal,Senegal,,,13.73694444,-13.65305556
TUD,Tambacounda Airport,Tambacounda - Senegal,Senegal,,,13.73666667,-13.65305556
TUD,Tambacounda Airport,Tambacounda - Senegal,Senegal,,,13.73694444,-13.65305556
TUD,Tambacounda Airport,Tambacounda - Senegal,Senegal,,,13.73666667,-13.65305556
TUF,St Symphorien,Tours - France,France,,,47.4325,0.72777778
TUF,Val de Loire,Tours - France,France,,,47.43222222,0.7275
TUF,Tours Val de Loire,Tours - France,France,,,47.43222222,0.7275
TUF,Val de Loire,Tours - France,France,,,47.43222222,0.7275
TUF,Tours Val de Loire,Tours - France,France,,,47.43222222,0.7275
TUG,Tuguegarao Airport,Tuguegarao - Philippines,Philippines,,,17.64111111,121.7316667
TUG,Tuguegarao Airport,Tuguegarao - Philippines,Philippines,,,17.63833333,121.7305556
TUG,Tuguegarao Airport,Tuguegarao - Philippines,Philippines,,,17.64361111,121.7330556
TUG,Tuguegarao Airport,Tuguegarao - Philippines,Philippines,,,17.63833333,121.7305556
TUG,Tuguegarao Airport,Tuguegarao - Philippines,Philippines,,,17.64361111,121.7330556
TUH,Arnold AFB,Tullahoma - TN,United States,Tennessee,TN,35.3925,-86.08583333
TUI,Turaif Airport,Turaif - Saudi Arabia,Saudi Arabia,,,31.69166667,38.72888889
TUI,Turaif Airport,Turaif - Saudi Arabia,Saudi Arabia,,,31.69277778,38.73111111
TUI,Turaif Airport,Turaif - Saudi Arabia,Saudi Arabia,,,31.69277778,38.73138889
TUI,Turaif Airport,Turaif - Saudi Arabia,Saudi Arabia,,,31.69277778,38.73111111
TUI,Turaif Airport,Turaif - Saudi Arabia,Saudi Arabia,,,31.69277778,38.73138889
TUI,Turaif Airport,Turaif - Saudi Arabia,Saudi Arabia,,,31.69472222,38.73194444
TUK,Turbat International,Turbat - Pakistan,Pakistan,,,25.99444444,63.06944444
TUK,Turbat International,Turbat - Pakistan,Pakistan,,,25.98638889,63.03027778
TUK,Turbat International,Turbat - Pakistan,Pakistan,,,25.98527778,63.02972222
TUL,Tulsa International,Tulsa - OK,United States,Oklahoma,OK,36.19777778,-95.88972222
TUL,Tulsa International,Tulsa - OK,United States,Oklahoma,OK,36.19833333,-95.88805556
TUM,Tumut Airport,Tumut - Australia,Australia,,,-35.26666667,148.2333333
TUM,Tumut Airport,Tumut - Australia,Australia,,,-35.26277778,148.2408333
TUN,Tunis/Carthage,Tunis - Tunisia,Tunisia,,,36.8525,10.22944444
TUN,Carthage,Tunis - Tunisia,Tunisia,,,36.85111111,10.22694444
TUN,Carthage,Tunis - Tunisia,Tunisia,,,36.85138889,10.23
TUO,Taupo Airport,Taupo - New Zealand,New Zealand,,,-38.74222222,176.0838889
TUO,Taupo Airport,Taupo - New Zealand,New Zealand,,,-38.74083333,176.085
TUP,Tupelo Regional,Tupelo - MS,United States,Mississippi,MS,34.25888889,-88.76722222
TUP,Tupelo Regional,Tupelo - MS,United States,Mississippi,MS,34.26805556,-88.77
TUP,Tupelo Regional,Tupelo - MS,United States,Mississippi,MS,34.26888889,-88.77
TUP,Tupelo Regional,Tupelo - MS,United States,Mississippi,MS,34.26805556,-88.77
TUP,Tupelo Regional,Tupelo - MS,United States,Mississippi,MS,34.26888889,-88.77
TUR,Tucurui Airport,Tucurui - Brazil,Brazil,,,-3.76,-49.71916667
TUR,Tucurui Airport,Tucurui - Brazil,Brazil,,,-3.78611111,-49.72027778
TUS,Tucson International,Tucson - AZ,United States,Arizona,AZ,32.11611111,-110.9405556
TUS,Tucson International,Tucson - AZ,United States,Arizona,AZ,32.11611111,-110.9411111
TUS,Tucson International,Tucson - AZ,United States,Arizona,AZ,32.11888889,-110.9444444
TUS,Tucson International,Tucson - AZ,United States,Arizona,AZ,32.11611111,-110.9411111
TUT,Tauta Airport,Tauta - Papua New Guinea,Papua New Guinea,,,-5.8325,145.9336111
TUU,Tabuk Airport,Tabuk - Saudi Arabia,Saudi Arabia,,,28.37222222,36.62527778
TUU,Tabuk Airport,Tabuk - Saudi Arabia,Saudi Arabia,,,28.37305556,36.62083333
TUU,Prince Sultan Bin Abdulaziz,Tabuk - Saudi Arabia,Saudi Arabia,,,28.37305556,36.62083333
TUU,Tabuk Airport,Tabuk - Saudi Arabia,Saudi Arabia,,,28.37305556,36.62083333
TUU,Prince Sultan Bin Abdulaziz,Tabuk - Saudi Arabia,Saudi Arabia,,,28.37305556,36.62083333
TVA,Morafenobe Airport,Morafenobe - Madagascar,Madagascar,,,-17.84944444,44.91916667
TVA,Morafenobe Airport,Morafenobe - Madagascar,Madagascar,,,-17.84944444,44.91916667
TVA,Morafenobe Airport,Morafenobe - Madagascar,Madagascar,,,-17.85083333,44.92027778
TVA,Morafenobe Airport,Morafenobe - Madagascar,Madagascar,,,-17.85055556,44.92027778
TVA,Morafenobe Airport,Morafenobe - Madagascar,Madagascar,,,-17.85083333,44.92027778
TVA,Morafenobe Airport,Morafenobe - Madagascar,Madagascar,,,-17.85055556,44.92027778
TVC,Cherry Capital,Traverse City - MI,United States,Michigan,MI,44.74,-85.58583333
TVC,Cherry Capital,Traverse City - MI,United States,Michigan,MI,44.74166667,-85.58222222
TVC,Cherry Capital,Traverse City - MI,United States,Michigan,MI,44.74166667,-85.58166667
TVC,Cherry Capital,Traverse City - MI,United States,Michigan,MI,44.74166667,-85.58222222
TVC,Cherry Capital,Traverse City - MI,United States,Michigan,MI,44.74166667,-85.58194444
TVF,Thief River Falls Regional,Thief River Falls - MN,United States,Minnesota,MN,48.06611111,-96.185
TVF,Thief River Falls Regional,Thief River Falls - MN,United States,Minnesota,MN,48.06555556,-96.185
TVI,Thomasville Regional,Thomasville - GA,United States,Georgia,GA,30.90138889,-83.88138889
TVI,Thomasville Regional,Thomasville - GA,United States,Georgia,GA,30.90166667,-83.88111111
TVI,Thomasville Regional,Thomasville - GA,United States,Georgia,GA,30.90194444,-83.88111111
TVI,Thomasville Regional,Thomasville - GA,United States,Georgia,GA,30.90166667,-83.88111111
TVI,Thomasville Regional,Thomasville - GA,United States,Georgia,GA,30.90194444,-83.88111111
TVI,Thomasville Regional,Thomasville - GA,United States,Georgia,GA,30.90138889,-83.88138889
TVL,Lake Tahoe Airport,Lake Tahoe - CA,United States,California,CA,38.89416667,-119.9944444
TVL,Lake Tahoe Airport,Lake Tahoe - CA,United States,California,CA,38.89388889,-119.9952778
TVU,Matei,Taveuni - Fiji,Fiji,,,-16.69305556,179.8741667
TWA,Twin Hills Airport,Twin Hills - AK,United States,Alaska,AK,59.07444444,-160.275
TWA,Twin Hills Airport,Twin Hills - AK,United States,Alaska,AK,59.07638889,-160.2708333
TWB,Toowoomba Airport,Toowoomba - Australia,Australia,,,-27.54222222,151.9138889
TWB,Toowoomba Airport,Toowoomba - Australia,Australia,,,-27.54138889,151.9125
TWD,Jefferson County International,Port Townsend - WA,United States,Washington,WA,48.05388889,-122.8105556
TWD,Jefferson County International,Port Townsend - WA,United States,Washington,WA,48.05,-122.8
TWE,Taylor Airport,Taylor - AK,United States,Alaska,AK,65.67916667,-164.7988889
TWF,Joslin Field - Magic Valley Regional,Twin Falls - ID,United States,Idaho,ID,42.48194444,-114.4877778
TWF,Joslin Field - Magic Valley Regional,Twin Falls - ID,United States,Idaho,ID,42.48194444,-114.4866667
TWH,Two Harbors Airport,Two Harbors - CA,United States,California,CA,33.425,-118.5083333
TWU,Tawau Airport,Tawau - Malaysia,Malaysia,,,4.31333333,118.1219444
TWU,Tawau Airport,Tawau - Malaysia,Malaysia,,,4.26388889,117.8869444
TX1,Mesquite Metro,Mesquite - TX,United States,Texas,TX,32.74694444,-96.53055556
TX2,Denver City Airport,Denver City - TX,United States,Texas,TX,32.975,-102.8422222
TX2,Denver City Airport,Denver City - TX,United States,Texas,TX,32.97472222,-102.845
TX2,Denver City Airport,Denver City - TX,United States,Texas,TX,32.975,-102.8422222
TX2,Denver City Airport,Denver City - TX,United States,Texas,TX,32.97472222,-102.845
TX3,Port Isabel - Cameron County,Port Isabel - TX,United States,Texas,TX,26.16611111,-97.34583333
TX4,Bruce Field,Ballinger - TX,United States,Texas,TX,31.67444444,-99.97694444
TX5,Cleburne Municipal,Cleburne - TX,United States,Texas,TX,32.35388889,-97.43388889
TX5,Cleburne Municipal,Cleburne - TX,United States,Texas,TX,32.35361111,-97.43388889
TX5,Cleburne Regional,Cleburne - TX,United States,Texas,TX,32.35361111,-97.43388889
TX5,Cleburne Municipal,Cleburne - TX,United States,Texas,TX,32.35361111,-97.43388889
TX5,Cleburne Regional,Cleburne - TX,United States,Texas,TX,32.35361111,-97.43388889
TX6,Horseshoe Bay Resort,Horseshoe Bay - TX,United States,Texas,TX,30.52694444,-98.35888889
TX7,Post Garza County Municipal,Post - TX,United States,Texas,TX,33.20361111,-101.3402778
TX7,Post Garza County Municipal,Post - TX,United States,Texas,TX,33.20333333,-101.3383333
TX7,Post Garza County Municipal,Post - TX,United States,Texas,TX,33.20361111,-101.3402778
TX7,Post Garza County Municipal,Post - TX,United States,Texas,TX,33.20333333,-101.3383333
TX8,Slaton Municipal,Slaton - TX,United States,Texas,TX,33.48472222,-101.6608333
TX8,Slaton Municipal,Slaton - TX,United States,Texas,TX,33.48416667,-101.6611111
TX8,Slaton Municipal,Slaton - TX,United States,Texas,TX,33.48527778,-101.6616667
TX8,Slaton Municipal,Slaton - TX,United States,Texas,TX,33.48472222,-101.6608333
TX8,Slaton Municipal,Slaton - TX,United States,Texas,TX,33.48527778,-101.6616667
TX9,Winters Municipal,Winters - TX,United States,Texas,TX,31.94722222,-99.98583333
TXG,Taichung Airport,Taichung - Taiwan,Taiwan,,,24.18805556,120.6461111
TXG,Taichung Airport,Taichung - Taiwan,Taiwan,,,24.18638889,120.6538889
TXK,Texarkana Muni/Webb Field,Texarkana - AR,United States,Arkansas,AR,33.45638889,-93.98916667
TXK,Texarkana Regional-Webb Field,Texarkana - AR,United States,Arkansas,AR,33.45638889,-93.98916667
TXK,Texarkana Regional-Webb Field,Texarkana - AR,United States,Arkansas,AR,33.45361111,-93.99111111
TXL,Tegel,Berlin - Berlin,Berlin,,,52.56055556,13.29555556
TXL,Tegel,Berlin - Germany,Germany,,,52.56055556,13.29222222
TXL,Tegel,Berlin - Germany,Germany,,,52.55972222,13.28777778
TXL,Tegel,Berlin - Germany,Germany,,,52.55916667,13.29027778
TXN,Tunxi Airport,Tunxi - China,China,,,29.73472222,118.2541667
TXN,Tunxi Airport,Tunxi - China,China,,,29.73388889,118.2561111
TXN,Tunxi Airport,Tunxi - China,China,,,29.73361111,118.2561111
TXN,Tunxi Airport,Tunxi - China,China,,,29.73388889,118.2561111
TXN,Tunxi Airport,Tunxi - China,China,,,29.73361111,118.2561111
TXU,Tabou Airport,Tabou - Cote d'Ivoire,Cote d'Ivoire,,,4.43333333,-7.36666667
TXU,Tabou Airport,Tabou - Cote d'Ivoire,Cote d'Ivoire,,,4.43805556,-7.36277778
TYB,Tibooburra Airport,Tibooburra - Australia,Australia,,,-29.45694444,142.0622222
TYB,Tibooburra Airport,Tibooburra - Australia,Australia,,,-29.45111111,142.0577778
TYB,Tibooburra Airport,Tibooburra - Australia,Australia,,,-29.45277778,142.0572222
TYE,Tyonek Airport,Tyonek - AK,United States,Alaska,AK,61.075,-151.1319444
TYE,Tyonek Airport,Tyonek - AK,United States,Alaska,AK,61.07666667,-151.1380556
